日期,浦发银行,上海机场,民生银行,中国石化,中信证券,三一重工,招商银行,保利地产,中国联通,上汽集团,复星医药,恒瑞医药,万华化学,华夏幸福,贵州茅台,山东黄金,海螺水泥,海尔智家,三安光电,海通证券,伊利股份,中国神华,中国国航,兴业银行,中国铁建,中国平安,交通银行,中国中铁,工商银行,中国太保,中国人寿,中国建筑,华泰证券,中国中车,中国石油,中国国旅,建设银行,中国银行,中国重工
Date,600000.SH,600009.SH,600016.SH,600028.SH,600030.SH,600031.SH,600036.SH,600048.SH,600050.SH,600104.SH,600196.SH,600276.SH,600309.SH,600340.SH,600519.SH,600547.SH,600585.SH,600690.SH,600703.SH,600837.SH,600887.SH,601088.SH,601111.SH,601166.SH,601186.SH,601318.SH,601328.SH,601390.SH,601398.SH,601601.SH,601628.SH,601668.SH,601688.SH,601766.SH,601857.SH,601888.SH,601939.SH,601988.SH,601989.SH
2019/09/05,147.7316,256.5947,156.1659,15.4949,130.6261,691.3678,174.3405,280.6924,9.4733,233.7997,399.3467,3481.1706,1733.8886,479.6287,8372.4498,623.4660,195.1633,590.4569,247.7348,337.6516,2140.0320,32.5680,9.4546,73.6162,12.1454,214.6544,10.2273,7.3133,9.7701,49.2767,35.6253,10.4857,23.7527,9.1417,8.2464,201.9345,12.5298,6.5389,10.3461
2019/09/06,148.6216,261.4590,156.6813,15.6162,132.3802,698.4709,176.1566,281.9208,9.7247,240.0936,399.2076,3553.4732,1723.9216,487.8123,8361.3988,592.2927,197.7289,592.3056,250.7093,340.1277,2148.1437,32.9370,9.5571,74.1111,12.1454,218.1906,10.2826,7.3133,9.8057,50.0441,35.6253,10.5039,24.0352,9.1054,8.2861,204.3868,12.5652,6.5570,10.2618
2019/09/09,149.3844,258.4796,156.9390,15.7375,133.3121,704.1534,174.2424,288.0628,9.9446,241.3894,400.1812,3515.3258,1742.3790,494.7505,8317.7069,596.0335,195.4840,588.2386,275.7802,341.9286,2189.4400,32.8699,9.6026,73.3687,12.2428,217.4690,10.2642,7.3365,9.7879,49.2511,35.4688,10.5039,24.2471,9.1902,8.3788,203.5621,12.5298,6.5570,10.3124
2019/09/10,150.6557,256.5947,157.1967,15.8285,132.6543,694.6826,171.7883,286.4250,10.5102,236.0211,395.7301,3573.8776,1742.3790,492.4378,8224.9805,584.3435,195.1633,584.5413,285.3412,340.3528,2216.7250,32.8028,9.5457,72.8326,12.1210,215.1595,10.2642,7.3016,9.7701,48.5349,35.0717,10.4675,24.2471,9.1902,8.4053,201.8043,12.4768,6.5389,10.3292
2019/09/11,151.9271,249.9062,158.4852,15.9497,133.6958,691.3678,172.0337,285.6060,10.1017,234.5402,384.0460,3463.8712,1716.5387,490.6587,7827.3623,586.8374,193.7431,586.0202,281.9417,352.7334,2192.3897,32.7525,9.5685,73.4512,12.0845,215.4482,10.4119,7.3365,9.8590,48.8930,35.2401,10.4857,24.3177,9.2870,8.3655,197.7244,12.6182,6.6111,10.1776
2019/09/12,152.5628,252.8248,159.0006,15.7981,135.4499,698.4709,173.2116,299.7328,10.1017,232.6891,381.8205,3486.4934,1730.9354,500.9772,8043.1139,581.2262,194.3387,589.3477,287.6783,372.3172,2193.8646,32.8867,9.8988,73.7812,12.3890,222.1359,10.3934,7.3830,9.8945,49.6092,35.8660,10.6131,24.4943,9.3112,8.3126,200.5022,12.6182,6.6111,10.2113
2019/09/16,151.6728,251.7303,157.9698,16.2226,133.0928,690.4208,171.7883,296.2523,10.0232,231.4858,382.6550,3537.9481,1744.9631,498.1307,8043.1139,595.2542,193.4683,585.2807,293.2024,364.4387,2162.1550,33.0711,9.7052,73.6574,12.2063,219.7543,10.3565,7.3830,9.8945,48.4070,35.2763,10.5039,23.9881,9.2749,8.6038,201.2835,12.5828,6.6111,10.1944
2019/09/17,150.1472,249.4197,156.1659,16.0055,128.9816,678.1087,170.7575,296.4570,9.7561,228.6165,376.2566,3505.5671,1716.1695,484.7879,8006.5942,581.8496,190.4446,573.8191,291.7152,350.9326,2132.6576,33.0711,9.5001,72.4202,11.9626,215.3520,10.1903,7.1970,9.7879,47.6909,34.5541,10.3400,23.3055,9.1296,8.4979,199.7426,12.4415,6.5389,10.0091
2019/09/18,151.6728,251.6391,155.9082,15.7264,128.4335,681.8970,170.8066,304.0322,9.7090,229.2644,376.6739,3540.1659,1705.4642,494.0389,8408.3108,573.7446,191.0402,576.7770,295.3271,343.0541,2138.5571,32.7860,9.6254,71.9253,11.9383,216.5067,10.1903,7.1970,9.7701,47.5630,34.5180,10.3400,23.0700,9.1296,8.3788,203.5621,12.4591,6.5028,9.8069
2019/09/19,151.7999,249.0549,156.6813,15.7884,129.3105,683.7912,169.3832,303.2133,9.8189,229.3570,382.0987,3554.8039,1696.6047,493.8610,8379.7684,569.6921,190.9485,584.9110,324.8598,345.5302,2123.0710,32.6686,9.6482,72.0078,12.0479,215.5444,10.1903,7.2319,9.7701,47.4990,34.6745,10.3218,23.3055,9.1781,8.4053,207.4901,12.4591,6.5208,9.9080
2019/09/20,151.9271,247.0484,156.9390,15.7264,127.9401,701.7857,169.3832,298.5043,9.7247,228.2463,389.4708,3615.1300,1667.4420,494.5726,8470.6651,584.3435,192.0939,585.2807,325.9221,341.7035,2130.4453,32.8699,9.6482,72.4614,12.0966,216.1459,10.2642,7.2900,9.8234,47.5757,34.8670,10.1580,23.1524,9.3476,8.4450,202.6290,12.5122,6.5208,9.9417
2019/09/23,149.3844,245.1938,155.9082,15.6643,125.9120,683.7912,167.0764,296.4570,9.5990,224.6366,380.4295,3597.3870,1659.3207,481.7635,8409.0427,586.5256,189.1160,579.3651,331.0213,340.1277,2093.5736,32.2326,9.5229,72.0902,11.8286,213.8846,10.1534,7.1737,9.7346,46.6166,34.4578,10.0306,22.7169,9.2023,8.4185,201.3703,12.3531,6.5028,9.9080
2019/09/24,149.3844,242.8833,155.6505,15.6333,125.8571,679.0558,167.2727,294.6144,9.7247,223.9887,375.0047,3659.4874,1650.4612,480.8740,8665.1928,587.7726,188.9328,571.6008,343.1318,343.5043,2086.9367,32.5345,9.5229,71.6366,11.7555,213.9808,10.1534,7.1505,9.7701,45.3504,34.3014,10.0124,22.7522,9.1296,8.3917,203.5621,12.3001,6.5028,9.8406
2019/09/25,150.1472,245.2850,155.3928,15.5402,125.3090,681.8970,168.5979,293.7954,9.6304,219.0831,357.3394,3674.1253,1649.3537,481.0519,8592.0071,581.6938,190.0323,560.1392,318.9107,339.2273,2053.0148,32.1991,9.4204,71.4304,11.7190,213.5718,10.1534,7.1040,9.7524,45.5039,33.8801,9.9577,22.5757,9.0085,8.2442,204.4085,12.3354,6.4847,9.6720
2019/09/26,152.1813,244.2818,156.1659,15.5092,124.5416,681.4235,172.8681,296.0475,9.4733,220.2864,349.4109,3606.7021,1632.7420,485.1437,8540.7770,532.7517,192.4604,563.8365,297.2393,330.4484,2068.5009,32.3668,9.3976,72.2140,11.6459,212.5374,10.1903,7.0342,9.8590,45.6446,33.8320,9.9213,22.5757,8.9238,8.1772,202.9762,12.4591,6.5208,9.3013
2019/09/27,151.2914,243.0049,155.6505,15.4782,126.3505,682.3706,172.7699,291.5433,9.5519,219.3608,350.6628,3595.1691,1630.5272,485.6774,8597.4960,530.7254,189.8490,568.2732,311.8994,334.5002,2086.1993,31.3438,9.3407,72.9563,11.6459,212.4171,10.1350,6.9877,9.8412,45.5295,33.7718,9.9577,22.7522,8.9117,8.1906,201.8477,12.4945,6.5028,9.3182
2019/09/30,150.5286,242.5488,155.1351,15.5713,123.2260,676.2146,170.5612,292.7718,9.4419,220.1013,351.4974,3578.7569,1629.7889,479.8066,8416.3613,528.2316,189.3909,565.6851,299.1515,321.8946,2103.1603,31.4947,9.1128,72.2965,11.5241,209.3860,10.0611,6.9761,9.8234,44.5959,33.0737,9.8849,22.4698,8.8632,8.2978,201.9562,12.3531,6.4666,9.2845
2019/10/08,151.2914,236.4684,156.6813,15.5092,122.4037,689.0001,170.8557,309.3553,9.4733,219.3608,352.8884,3564.1189,1640.8633,492.9715,8541.5089,525.1142,194.4303,574.9283,295.5395,320.0937,2104.6352,31.2767,9.0103,74.0698,11.7312,211.6954,10.1350,7.0226,9.8767,45.4783,33.2904,9.9213,22.1873,8.8269,8.1906,210.7237,12.5122,6.5028,9.2002
2019/10/09,152.4356,237.5325,158.2275,15.5402,121.8556,681.4235,172.6717,320.8205,9.5204,216.9543,347.6027,3490.4856,1609.1166,497.4191,8393.0150,549.7411,191.5441,576.4072,298.5141,321.8946,2079.5624,31.6960,8.9192,75.4721,11.7434,212.1285,10.2273,7.0458,9.9123,46.1306,33.3867,9.9759,21.9636,8.8390,8.1772,202.3685,12.6182,6.5389,9.1834
2019/10/10,152.0542,244.6770,157.4544,15.5092,122.7326,682.8441,172.3282,320.4110,9.5676,221.3045,354.6966,3681.6661,1633.1112,496.3517,8452.9541,548.3383,190.9485,581.5834,306.8002,326.3966,2099.4731,31.5450,9.3065,75.5545,11.7555,212.8983,10.2088,7.0226,9.8945,45.9643,33.6153,9.9759,21.9519,8.8511,8.1638,206.7740,12.6182,6.5028,9.3013
2019/10/11,158.2839,244.0081,159.0006,15.7574,125.7475,698.4709,178.1199,321.6395,9.6147,221.4896,352.1929,3698.9655,1653.0452,500.6213,8596.3982,541.1685,198.1870,583.0623,293.8398,336.9763,2086.9367,31.7295,9.5457,76.9568,11.8286,216.2661,10.3196,7.0342,10.0188,46.6677,34.1931,10.0306,22.3874,8.9238,8.2710,205.7540,12.7419,6.5750,9.2845
2019/10/14,164.5135,240.8767,161.5776,15.7574,126.5698,699.4180,180.7703,319.3874,9.6618,225.7473,354.9748,3706.5063,1665.5962,507.2038,8635.9185,529.9461,197.6831,584.5413,306.5877,341.2533,2103.8977,31.7630,9.6596,78.4002,11.8652,217.5892,10.5226,7.0691,10.1609,47.4351,34.9272,10.1216,22.4580,8.9964,8.2576,205.3634,12.9009,6.6292,9.4530
2019/10/15,166.4205,237.9885,161.3199,15.6333,124.3771,710.7830,179.8378,319.3874,9.7247,221.4896,351.3583,3781.4703,1622.0368,503.8236,8862.7943,520.5941,195.0717,577.8861,287.4658,339.4524,2109.7972,31.3270,9.5685,78.6477,11.8408,216.9878,10.5596,7.0110,10.1609,47.2177,34.9633,9.9941,21.8812,8.9359,8.1906,206.8391,13.0070,6.6473,9.3350
2019/10/16,166.2934,237.8973,160.5468,15.6643,123.6645,704.1534,180.6722,323.4821,9.5833,223.5259,348.5764,3813.4077,1626.8357,513.2525,8562.7328,509.3717,195.0717,578.2559,281.9417,338.3269,2085.4619,31.1929,9.5343,78.6889,11.8895,217.9020,10.5411,7.0110,10.1609,47.0130,35.2161,10.0124,21.7047,8.9117,8.1638,207.6855,12.8479,6.6653,9.2508
2019/10/17,167.4376,244.5250,160.2891,15.6333,123.4452,700.3651,181.6047,321.0252,9.7247,220.1013,349.8282,3805.8669,1603.9485,507.0259,8660.2894,513.8919,195.1633,576.7770,281.3043,332.6994,2078.0875,30.8239,9.5571,78.4827,11.9870,220.6444,10.5042,7.0110,10.1432,46.9619,35.6012,10.1398,21.6341,8.9238,8.1906,208.8791,12.8303,6.6473,9.1834
2019/10/18,162.4793,241.1199,156.9390,15.4782,120.5948,682.3706,177.5800,313.6548,9.5676,217.0469,352.4711,3738.0000,1596.5655,498.6644,8605.1073,501.4225,193.9722,572.7099,272.5933,322.3448,2065.5512,30.4885,9.3065,77.2454,11.6946,215.9053,10.3565,6.8947,10.0721,45.8620,35.3244,10.0124,21.4575,8.8027,8.1236,206.7089,12.8126,6.6111,9.0317
2019/10/21,164.1321,236.0428,158.4852,15.4472,119.7726,684.7383,177.7763,323.0726,9.6775,214.3627,350.3846,3664.3667,1613.1772,515.9211,8551.7549,506.8779,193.2850,573.8191,274.0805,318.7431,2056.7020,30.6394,9.2154,78.3590,11.7068,216.6751,10.5042,6.8714,10.2853,46.1689,37.0816,10.0124,20.2334,8.8269,8.1236,205.6238,13.0070,6.6653,9.0486
2019/10/22,164.3864,234.5226,158.7429,15.4472,121.1430,686.6324,177.3346,321.2300,9.5519,215.2883,352.7493,3712.2727,1616.4995,516.8106,8568.5876,505.3192,192.0481,573.0797,277.9049,320.9942,2062.6014,30.3879,9.2495,78.0703,11.6581,217.2043,10.4857,6.8598,10.3208,45.7597,36.9251,9.9577,20.6806,8.8390,8.1370,204.6906,13.0247,6.6653,9.0486
2019/10/23,163.4964,234.0970,158.2275,15.4162,119.4437,675.7410,176.6965,313.6548,9.3005,214.7329,348.2982,3671.9075,1620.5602,514.3199,8481.5698,510.6187,192.9643,571.9705,275.7802,318.5180,2040.4784,30.2537,9.1356,78.1115,11.8774,215.3039,10.5042,6.8366,10.4274,45.1202,37.0334,9.8485,20.7513,8.7422,8.1102,199.8077,13.0423,6.7015,8.9306
2019/10/24,166.4205,227.7430,159.5160,15.4782,119.7726,663.4290,179.1506,314.8832,9.3005,214.6404,340.7869,3668.8025,1591.7666,528.5522,8418.3373,486.3035,193.7431,562.3575,280.4545,320.3189,2002.1319,30.6897,9.1128,78.4827,11.9748,216.0256,10.6149,6.8249,10.5162,45.2609,36.6603,9.8303,20.7042,8.7300,8.1236,192.3857,13.1307,6.7737,9.0486
2019/10/25,164.0050,230.0839,159.5160,15.5092,120.9237,666.2702,178.6598,317.9542,9.3476,213.5297,345.0989,3883.0488,1650.4612,531.9324,8572.6128,505.3192,194.1555,573.0797,302.3384,324.1456,2018.3554,30.4046,9.1584,77.7403,11.9017,211.6954,10.5411,6.8366,10.6228,44.9028,36.7085,9.8849,20.8572,8.7785,8.1236,196.1618,13.1484,6.7376,9.0823
2019/10/28,161.4623,229.3847,159.2583,15.5402,122.5134,660.1142,177.6781,305.0559,9.7247,219.1757,346.0726,4040.0741,1654.5218,523.9267,8623.4037,515.6064,193.2392,580.1045,322.5227,329.7731,2036.0538,30.6227,9.4773,77.1217,11.8043,213.2350,10.4488,6.8714,10.5340,45.2993,37.5871,9.9031,20.9631,8.8269,8.1370,198.7227,13.0070,6.7015,9.2676
2019/10/29,162.3522,223.2434,158.7429,15.4782,119.8822,656.3259,177.4327,300.7564,9.5833,217.6948,355.6703,4025.8797,1656.7367,515.9211,8731.0600,501.8901,190.8569,580.1045,321.8853,321.6695,2065.5512,30.8742,9.3748,76.9980,11.7312,212.1766,10.4119,6.8017,10.4985,44.3401,37.1538,9.7575,20.5983,8.7179,8.0834,199.5039,12.9009,6.6653,9.1834
2019/10/30,160.0638,236.1644,158.7429,15.3852,119.8822,658.6936,173.8006,298.7091,9.6304,215.6585,347.0463,4000.1524,1664.1196,511.4735,8663.7291,498.7728,192.3229,562.7273,316.7861,317.1674,1999.9196,30.9078,9.3862,78.0290,11.5850,211.5752,10.3934,6.7087,10.5695,44.1866,39.0073,9.6301,20.3864,8.6695,8.0163,195.6410,12.9363,6.6653,9.0486
2019/10/31,159.0467,231.8169,158.4852,15.1990,118.9504,637.8579,174.2424,295.0238,9.6461,217.5097,354.1402,4031.2026,1683.6845,507.9154,8635.9917,495.3437,193.1476,591.5661,322.9476,317.3925,2138.5571,30.9245,9.4546,77.2042,11.4266,211.9841,10.3565,6.6970,10.4985,44.1355,40.2590,9.5390,20.5394,8.7179,7.8823,196.0750,12.8833,6.6834,8.9306
2019/11/01,162.0979,231.8473,159.2583,15.1680,121.5815,658.2201,179.6414,303.4180,9.6775,220.7492,358.8695,4103.0616,1689.5909,514.6758,8672.5114,502.3577,199.1491,641.8492,328.0468,322.5699,2171.0042,30.8239,9.5343,79.9674,11.7312,216.6029,10.4488,6.7784,10.5518,45.1458,40.1025,9.6119,20.7866,8.7300,7.8957,197.0733,12.9009,6.6834,9.0149
2019/11/04,161.9708,236.1948,159.5160,15.1990,122.0200,667.2173,182.4882,302.8038,9.6775,220.8417,359.5650,4089.7544,1716.1695,511.4735,8779.2894,504.6957,203.1806,651.0925,326.7720,323.6954,2171.7416,30.6227,10.2178,81.7820,11.8530,217.2043,10.4488,6.8249,10.4807,46.2201,41.8958,9.5572,20.9043,8.7543,7.8957,201.6524,12.9716,6.6834,8.9643
2019/11/05,164.6406,239.5086,161.3199,15.2921,123.9934,669.1115,184.8442,306.4890,9.7090,220.1938,358.4522,4049.8327,1724.6599,519.4792,8774.9714,495.3437,202.4476,665.8816,333.5709,330.4484,2202.7138,30.6897,10.1494,82.4831,12.1332,216.6510,10.5780,6.9063,10.5162,46.6038,43.0272,9.7211,21.0102,8.8027,7.9091,201.4354,13.0423,6.7195,8.9812
2019/11/06,164.2592,238.8094,161.3199,15.2921,122.9519,656.7994,187.2492,300.3470,9.5519,219.5459,354.2793,4044.9534,1724.2908,514.1420,8731.0600,479.1336,200.6151,670.3184,328.6842,328.6476,2173.2165,30.4885,9.9899,83.1842,12.0357,216.5067,10.5965,6.8947,10.6228,46.2201,43.0873,9.5755,20.9396,8.7179,7.8421,200.5022,13.2367,6.7557,9.0823
2019/11/07,162.2251,237.7149,161.3199,15.3231,124.4867,667.6909,187.2983,301.9848,9.5047,223.0631,374.1701,4017.8954,1714.6929,515.0316,8792.3164,477.8867,200.6609,676.6037,336.5454,329.9982,2186.4903,30.2873,10.0241,83.1017,11.9870,215.9534,10.5780,6.8249,10.5695,47.0386,41.9801,9.5026,21.1397,8.7179,7.8018,196.7261,13.2367,6.7376,8.9812
2019/11/08,159.8095,236.7420,159.7737,15.2921,122.8971,667.2173,185.2859,299.3233,9.3633,219.8236,374.4483,4049.8327,1715.0621,511.8293,8818.8829,468.8464,200.1111,686.2167,319.1232,320.0937,2173.2165,30.2537,10.1039,81.9882,11.8286,214.5100,10.4488,6.7784,10.4274,47.0770,41.9319,9.3934,20.8454,8.7058,7.7616,196.4006,12.9893,6.6473,8.9812
2019/11/11,156.2497,236.5292,157.9698,15.0750,120.5948,658.2201,183.1263,289.0865,9.1277,216.5841,372.0837,3942.4878,1694.0206,499.7318,8774.9714,461.6766,196.1254,659.9659,309.1373,312.8905,2138.5571,29.5661,9.7279,81.1634,11.3901,212.2006,10.3380,6.5691,10.2498,46.4631,42.4856,9.1568,20.7042,8.6211,7.6008,190.3241,12.7596,6.5750,8.8127
2019/11/12,155.6140,235.4955,158.4852,15.1060,120.7593,659.6407,182.5864,289.9055,9.1748,215.4734,372.2228,3977.5301,1696.6047,502.4004,8793.9997,451.3894,196.7210,661.0751,323.5850,314.6913,2152.5683,29.6332,9.7393,81.4108,11.5241,212.2247,10.2826,6.5575,10.3031,47.1025,42.6300,9.2114,20.6806,8.6090,7.5472,188.6314,12.7949,6.6111,8.7621
2019/11/13,155.4869,232.3641,157.7121,15.1060,119.7178,661.0613,181.6047,290.3149,9.1905,213.5297,375.8393,4053.8249,1719.4918,498.1307,8957.9358,472.8990,195.7589,663.2935,355.8797,314.2411,2153.3058,29.1972,9.7507,80.4210,11.4754,211.6954,10.2457,6.4645,10.2675,45.4911,41.6431,9.1750,20.3864,8.4395,7.4667,185.1157,12.7065,6.5931,8.6442
2019/11/14,154.3427,230.8440,157.1967,15.0439,120.0467,666.2702,180.3286,289.4960,9.1905,212.6041,373.3356,4184.2357,1730.1971,493.3273,9001.8473,469.0023,197.2249,655.8989,374.5767,313.5658,2145.9314,28.9289,9.6140,79.4725,11.7434,211.7676,10.2088,6.5110,10.2142,44.8005,41.1857,9.1750,20.3864,8.4152,7.5069,183.8570,12.6535,6.5389,8.7116
2019/11/15,154.4698,229.2327,157.1967,15.0439,119.0052,657.7465,180.7703,287.6534,9.0334,214.4553,376.3957,4111.9331,1685.1611,488.3460,8964.5225,458.5592,195.3924,649.6135,368.4152,309.0638,2134.8699,28.3419,9.5229,80.2973,11.4875,211.4549,10.1719,6.3947,10.2853,44.6087,41.6431,9.0111,20.1392,8.2578,7.3729,183.3795,12.6359,6.5208,8.7621
2019/11/18,155.6140,231.0568,158.2275,15.2301,119.9919,671.9527,184.0589,289.4960,9.0963,211.2158,384.8806,4120.8046,1687.0068,496.7075,8981.9407,457.3123,199.9279,655.8989,363.7410,314.0160,2138.5571,28.7779,9.5913,82.1944,11.4754,213.4034,10.2273,6.4180,10.3386,45.7981,42.7985,9.0839,20.1863,8.3305,7.3997,188.0454,12.6712,6.5389,8.7790
2019/11/19,155.4869,231.3608,157.9698,15.1990,121.4171,693.7355,184.1570,296.8665,9.2377,211.2158,386.5498,4241.9004,1702.8802,502.5783,9018.8263,461.5207,205.4713,677.7129,363.5285,317.8427,2198.2892,28.9456,9.6596,81.8233,11.4997,213.8365,10.2457,6.4761,10.3919,45.5167,42.2328,9.1385,20.2687,8.4031,7.4265,188.6965,12.7065,6.5570,8.8969
2019/11/20,153.0713,232.1817,156.6813,15.2611,119.0600,690.4208,179.5433,294.0002,9.1905,210.7530,382.6550,4213.9552,1698.0813,502.4004,9029.2919,475.2370,204.3259,669.5789,356.0922,311.7650,2168.7919,28.8953,9.5343,79.0188,11.3535,211.8157,10.1534,6.4064,10.3031,44.3657,41.6431,9.1203,20.0568,8.3305,7.3997,187.5246,12.5652,6.5389,8.8127
2019/11/21,152.0542,231.0568,156.6813,15.3231,118.6215,691.3678,178.8561,292.5670,9.1591,208.8093,371.3882,4107.4974,1711.3706,504.5352,9011.3614,474.3018,206.2043,659.9659,360.5540,311.7650,2149.6186,28.8282,9.5685,78.9363,11.2439,207.7021,10.1165,6.4180,10.1787,44.2889,40.3793,9.1021,20.0450,8.3184,7.5203,187.2424,12.6005,6.5570,8.8969
2019/11/22,152.4356,227.3173,156.6813,15.3231,117.7992,685.2118,177.8254,294.2049,9.0963,208.2539,357.0613,3946.9235,1730.1971,498.1307,8738.3786,484.7448,210.8772,651.0925,344.4066,311.9901,2139.2945,29.0127,9.5115,78.6477,11.4023,204.2139,10.1534,6.5226,10.1432,44.1227,39.4646,9.2296,19.8920,8.3668,7.5203,183.8136,12.6182,6.5208,8.8801
2019/11/25,153.4527,228.1078,159.2583,15.5713,118.5118,706.0476,179.5433,304.0322,9.0805,213.8074,356.3658,3908.7761,1805.1342,511.2956,8650.9948,471.9638,219.2610,660.7054,331.0213,313.5658,2148.8812,29.8512,9.9899,79.6375,11.8408,205.6814,10.2826,6.7784,10.3563,44.6726,39.9461,9.5572,20.1863,8.5242,7.6544,180.1894,12.7419,6.5931,8.9138
2019/11/26,153.3256,231.9689,159.5160,15.6023,117.9637,707.4682,176.6965,302.3943,9.1591,216.8618,360.8169,3943.3749,1817.6852,514.1420,8672.5114,476.9515,214.8629,651.0925,335.2706,312.4403,2164.3673,29.6164,9.9330,78.4827,11.7921,205.4408,10.2642,6.7435,10.3919,44.1866,40.4997,9.5026,20.0215,8.5726,7.5874,183.1191,12.7419,6.6292,9.0149
2019/11/27,152.4356,230.8744,158.4852,15.5713,117.4703,705.1005,179.8868,300.1422,9.0805,216.1213,360.8169,3976.6430,1801.4427,503.6457,8708.7383,475.0811,213.8550,640.3703,348.6559,308.6136,2173.9539,29.1804,9.7849,78.9363,11.8286,204.2620,10.2457,6.6389,10.4452,44.3529,40.7524,9.3570,19.9391,8.5000,7.5874,182.4464,12.7596,6.6111,8.9643
2019/11/28,152.0542,232.2121,158.7429,15.5402,117.9089,702.7328,179.7887,294.8191,9.0020,213.2520,357.0613,3977.9737,1823.5916,496.7075,8605.1805,472.8990,215.2752,643.6979,343.9817,308.8387,2168.0544,28.9121,9.7279,78.2352,11.9017,203.0352,10.2273,6.6389,10.3741,44.0331,40.3793,9.3752,19.9744,8.4758,7.5337,180.3413,12.6182,6.5931,8.9475
2019/11/29,151.4185,228.4118,159.0006,15.4782,117.3607,685.6854,176.8437,295.4333,8.9706,215.1957,349.8282,3810.3026,1787.0460,496.8854,8262.6712,469.0023,209.8235,630.7574,353.3302,309.2889,2145.1940,28.8618,9.6254,77.9053,11.7799,201.1588,10.1719,6.5691,10.2853,43.8029,39.4887,9.3024,19.9744,8.4395,7.4935,181.8604,12.5475,6.5570,8.8969
2019/12/02,150.9100,230.7528,159.0006,15.3541,118.8407,706.5211,177.2364,306.2843,8.8449,214.5478,349.4109,3714.0470,1819.5310,496.5296,8291.9455,465.7291,213.9009,624.8417,360.1291,311.5399,2187.9651,28.9959,9.7621,78.0290,11.7555,200.3649,10.1350,6.5226,10.3208,44.1482,39.3563,9.3206,20.4570,8.3547,7.4533,181.1660,12.5828,6.5389,8.7453
2019/12/03,150.7829,229.4151,159.2583,15.2921,119.7726,712.2036,178.9543,306.2843,8.8292,214.8255,348.0200,3750.4201,1808.8257,493.8610,8182.1669,465.8850,211.7476,625.9509,373.9393,312.2152,2240.3229,29.1469,9.7393,78.6064,11.7921,202.7224,10.1350,6.5226,10.2853,44.0587,39.7655,9.3206,20.5512,8.3305,7.4801,182.0340,12.6359,6.5208,8.7958
2019/12/04,149.3844,228.5334,158.7429,15.2301,119.3341,701.3122,178.0708,304.6464,8.6564,210.6604,347.3245,3799.2133,1799.9661,481.4077,8213.8563,502.2019,210.7398,626.6903,371.3897,309.7391,2246.9598,28.8115,9.5913,77.9878,11.7068,202.2413,10.0796,6.4878,10.2320,43.9436,39.0073,9.2114,20.7042,8.3063,7.4801,184.0740,12.6182,6.5028,8.8127
2019/12/05,151.1643,233.0329,159.2583,15.2921,122.2393,724.0421,178.5616,305.0559,8.7663,211.0306,351.9147,3810.7462,1840.5724,474.2916,8268.5260,495.4996,214.1757,625.9509,377.5512,315.1415,2228.5240,28.7779,9.6482,78.4414,11.7312,203.6847,10.0980,6.5110,10.2498,44.4296,40.0784,9.2296,21.0808,8.3426,7.5472,187.2424,12.6182,6.5389,8.8127
2019/12/06,151.5457,236.3772,159.5160,15.2611,122.6778,737.3012,178.7089,306.6938,8.8763,210.5679,351.3583,3863.5315,1852.7543,478.0276,8562.7328,493.6292,215.8708,630.3876,375.6390,317.8427,2230.7363,28.7947,9.7735,78.0703,11.7312,203.8531,10.0980,6.5226,10.2142,44.5319,39.7655,9.2842,21.0691,8.3547,7.5606,189.2390,12.6182,6.5389,8.8632
2019/12/09,151.2914,235.4955,160.0314,15.3541,121.9652,736.3541,178.0217,318.1590,8.8920,209.9200,349.4109,3709.1677,1871.5809,488.8797,8480.0329,484.9007,220.7728,624.1022,369.6900,319.1933,2274.9823,29.3313,9.7621,77.9878,11.9139,201.2309,10.1534,6.6273,10.1965,44.5191,39.9942,9.5208,21.1162,8.4152,7.5740,185.1157,12.5298,6.5389,8.8464
2019/12/10,150.7829,239.2654,159.5160,15.3231,121.7460,761.4517,177.2855,316.7258,8.8920,214.3627,351.6365,3748.2022,1914.4020,483.0089,8521.7487,485.0565,221.2309,622.6233,406.6590,318.7431,2256.5464,28.9289,9.6824,77.7816,11.8530,201.0866,10.1165,6.6389,10.1254,44.6470,40.2108,9.4662,21.0573,8.3547,7.5740,191.9951,12.4945,6.5208,8.7284
2019/12/11,152.3085,238.4445,159.7737,15.3852,121.8556,760.9782,178.6598,318.9779,8.9549,216.7692,349.6891,3770.3810,1890.0383,487.9902,8482.0821,487.0828,225.3083,639.2611,390.2992,319.1933,2228.5240,28.9792,9.8646,79.5962,11.8895,202.1691,10.1534,6.6505,10.2142,45.1586,40.7765,9.4844,21.2574,8.3547,7.5740,192.2772,12.5475,6.5208,8.7453
2019/12/12,151.2914,237.8061,159.5160,15.3541,121.6911,739.1953,178.6598,314.2690,8.8763,217.6948,347.7418,3774.8167,1925.1073,483.1868,8321.2198,489.4208,219.9482,634.8244,392.2113,320.7691,2232.2111,28.7779,9.8191,79.3075,11.8043,202.1691,10.1350,6.6389,10.1965,45.8108,40.5719,9.4662,20.9043,8.3426,7.5472,192.7113,12.5652,6.5208,8.7621
